amplxe: Using result path `/scratch2/scratchdirs/marchdf/pelec-filter-scaling/vtune/5pts.nid00121'
amplxe: Executing actions  0 %                                                 amplxe: Executing actions  0 % Finalizing results                              amplxe: Executing actions 50 % Finalizing results                              amplxe: Executing actions 50 % Generating a report                             amplxe: Executing actions 50 % Setting data model parameters                   amplxe: Executing actions 75 % Setting data model parameters                   amplxe: Executing actions 75 % Generating a report                             amplxe: Executing actions 100 % Generating a report                            amplxe: Executing actions 100 % done                                           
Function	CPU Time	Memory Bound(%)	Memory Bound:L1 Bound(%)	Memory Bound:L2 Bound(%)	Memory Bound:L3 Bound(%)	Memory Bound:DRAM Bound(%)	Memory Bound:DRAM Bound:Memory Bandwidth(%)	Memory Bound:DRAM Bound:Memory Latency(%)	Memory Bound:DRAM Bound:Memory Latency:Remote / Local memory Ratio	Loads	Stores	LLC Miss Count	LLC Miss Count:Local DRAM Access Count	LLC Miss Count:Remote DRAM Access Count	LLC Miss Count:Remote Cache Access Count	Average Latency (cycles)	Module	Function (Full)	Source File	Start Address
pc_estdt_temp_diffusion	0.343000	11.5	4.6	0.0	1.5	0.0	24.7	0.0	0.0	140004200	31200936	0	0	0	0	1.000000	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	pc_estdt_temp_diffusion	timestep.F90	0x97d260
up_read	0.337000	62.4	30.2	0.0	0.0	0.0	0.0	10.6	0.0	26400792	4000120	0	0	0	0	1.000000	vmlinux	up_read	[Unknown]	0xffffffff810973d0
sal_get_context	0.319000	75.4	1.8	0.0	0.0	3.6	9.0	18.1	0.0	731221936	188805664	0	0	0	0	1.000000	libtpsstool.so	sal_get_context	[Unknown]	0x62da91
__schedule	0.314000	35.0	13.0	0.0	0.0	0.0	7.4	18.6	0.0	312809384	119203576	0	0	0	0	1.000000	vmlinux	__schedule	[Unknown]	0xffffffff81501d00
for_dealloc_all_nocheck	0.313000	62.8	19.8	0.0	18.0	0.0	10.8	32.4	0.0	83202496	40801224	0	0	0	0	1.000000	libifcore.so.5	for_dealloc_all_nocheck	[Unknown]	0x2a570
pthread_getspecific	0.311000	5.4	5.3	0.0	3.5	0.0	22.9	19.3	0.0	234407032	167205016	0	0	0	0	1.000000	libtpsstool.so	pthread_getspecific	[Unknown]	0xbfcb0
fort_fab_copytomem	0.302000	78.7	3.7	1.9	5.6	0.0	18.7	0.0	0.0	124003720	131203936	0	2400072	0	0	1.000000	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	fort_fab_copytomem	AMReX_BaseFab_nd.f90	0x6b5840
BINDER_INIT_SIGNAL_EXTERNAL_CALL	0.301000	15.2	1.6	0.0	0.0	0.0	11.5	9.9	0.0	352010560	55201656	0	0	0	0	1.000000	libtpsstool.so	BINDER_INIT_SIGNAL_EXTERNAL_CALL	[Unknown]	0x5a2d10
malloc_consolidate	0.289000	100.0	13.0	0.0	0.0	23.8	21.6	6.5	0.0	112003360	52801584	0	0	0	0	1.000000	libc-2.22.so	malloc_consolidate	[Unknown]	0x77890
pc_summass	0.289000	72.6	45.0	0.0	30.4	71.0	73.9	15.5	0.0	0	0	800024	0	0	0	1.000000	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	pc_summass	sums_nd.f90	0x6de6a0
amrex::ForEachImpl<amrex::BaseFab<double>, amrex::BaseFab<double>::mult(double, amrex::Box const&, int, int)::{lambda(double&)#1}>	0.288000	100.0	45.8	0.0	0.0	61.0	34.9	21.8	0.0	1600048	0	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	void amrex::ForEachImpl<amrex::BaseFab<double>, amrex::BaseFab<double>::mult(double, amrex::Box const&, int, int)::{lambda(double&)#1}>(amrex::BaseFab<double>&, amrex::Box const&, int, int, amrex::BaseFab<double>::mult(double, amrex::Box const&, int, int)::{lambda(double&)#1})	AMReX_BaseFab.H	0x67ffdf
amrex::ForEachImpl<amrex::BaseFab<double>, amrex::BaseFab<double>::mult(double, amrex::Box const&, int, int)::{lambda(double&)#1}>	0.284000	94.1	8.4	0.0	0.0	33.5	21.0	8.4	0.0	7200216	800024	0	0	0	0	1.000000	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	void amrex::ForEachImpl<amrex::BaseFab<double>, amrex::BaseFab<double>::mult(double, amrex::Box const&, int, int)::{lambda(double&)#1}>(amrex::BaseFab<double>&, amrex::Box const&, int, int, amrex::BaseFab<double>::mult(double, amrex::Box const&, int, int)::{lambda(double&)#1})	AMReX_BaseFab.H	0x67cdc0
func@0x5eafc0	0.284000	34.9	10.8	0.0	0.0	6.5	12.9	19.4	0.0	14400432	192005760	0	0	0	0	1.000000	libtpsstool.so	func@0x5eafc0	[Unknown]	0x5eafc0
for_allocate	0.276000	6.9	2.1	0.0	0.0	0.0	8.4	23.2	0.0	210406312	134404032	0	0	0	0	1.000000	libifcore.so.5	for_allocate	[Unknown]	0x95f10
eos_build	0.275000	25.7	4.0	0.0	8.0	0.0	4.0	23.9	0.0	47201416	31200936	0	0	0	0	1.000000	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	eos_build	eos_type.f90	0x6b1a80
normalize_species_fluxes	0.270000	11.1	2.1	0.0	0.0	4.2	10.6	12.7	0.0	40801224	12000360	0	0	0	0	1.000000	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	normalize_species_fluxes	advection_util_3d.F90	0x9e4470
_cray_mpi_memcpy_snb	0.268000	100.0	0.0	6.5	0.0	8.7	8.7	0.0		22400672	46401392	800024	0	1600048	0	1.000000	libmpich_intel.so.3.0.1	_cray_mpi_memcpy_snb	[Unknown]	0x268e80
pc_estdt_vel_diffusion	0.267000	13.7	4.2	0.0	0.0	0.0	20.9	4.2	0.0	99202976	26400792	0	0	0	0	1.000000	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	pc_estdt_vel_diffusion	timestep.F90	0x97b900
update_curr	0.267000	0.0	0.0	2.3	0.0	2.3	2.3	27.3	0.0	140004200	60801824	0	0	0	0	1.000000	vmlinux	update_curr	[Unknown]	0xffffffff81087050
__do_page_fault	0.256000	41.6	29.4	0.0	0.0	2.1	2.1	8.4	0.0	20000600	17600528	0	0	0	0	1.000000	vmlinux	__do_page_fault	[Unknown]	0xffffffff81048d00
sys_sched_yield	0.255000	61.8	28.8	0.0	0.0	1.9	3.8	15.4	0.0	3200096	18400552	0	0	0	0	1.000000	vmlinux	sys_sched_yield	[Unknown]	0xffffffff810824f0
eos_destroy	0.245000	47.4	5.6	2.8	11.2	0.0	22.4	8.4	0.0	196805904	16000480	0	0	0	0	1.000000	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	eos_destroy	eos_type.f90	0x6b2bc0
sched_yield	0.230000	28.1	13.0	0.0	0.0	0.0	7.8	36.5	0.0	7200216	0	0	0	0	0	1.000000	libc-2.22.so	sched_yield	[Unknown]	0xd33b0
for_deallocate	0.227000	16.6	9.6	0.0	0.0	4.8	9.6	16.8	0.0	76802304	88002640	0	0	0	0	1.000000	libifcore.so.5	for_deallocate	[Unknown]	0x962f0
for__get_descr_parts	0.225000	64.3	21.5	0.0	34.9	0.0	10.8	32.3	0.0	23200696	38401152	0	0	0	0	1.000000	libifcore.so.5	for__get_descr_parts	[Unknown]	0x29e60
cpuacct_charge	0.221000	0.0	7.6	0.0	0.0	0.0	5.1	25.4	0.0	120803624	38401152	0	0	0	0	1.000000	vmlinux	cpuacct_charge	[Unknown]	0xffffffff81096dc0
native_sched_clock	0.221000	18.4	10.0	0.0	0.0	0.0	5.0	19.9	0.0	176805304	0	0	0	0	0	1.000000	vmlinux	native_sched_clock	[Unknown]	0xffffffff8100e180
func@0x4095d0	0.209000	32.3	8.7	0.0	0.0	0.0	2.9	29.0	0.0	856825704	0	0	0	0	0	1.000000	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	func@0x4095d0	[Unknown]	0x4095d0
BINDER_IS_ENTERED	0.205000	0.0	0.0	0.0	0.0	0.0	5.5	16.6	0.0	47201416	37601128	0	0	0	0	1.000000	libtpsstool.so	BINDER_IS_ENTERED	[Unknown]	0x5a31d0
amrex::CArena::free	0.202000	51.1	35.7	0.0	35.7	0.0	2.7	35.7	0.0	31200936	12000360	0	0	0	0	1.000000	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	amrex::CArena::free(void*)	AMReX_CArena.cpp	0x4df270
__kmp_api_omp_get_thread_num	0.195000	56.2	25.3	0.0	16.9	0.0	14.1	19.7	0.0	16000480	4000120	0	0	0	0	1.000000	libiomp5.so	__kmp_api_omp_get_thread_num	kmp_ftn_entry.h	0x83620
__rmqueue.isra.86	0.188000	49.7	8.3	0.0	0.0	11.1	0.0	16.7	0.0	20000600	12000360	0	0	0	0	1.000000	vmlinux	__rmqueue.isra.86	[Unknown]	0xffffffff81150bf0
tpss_thread_manager_release	0.187000	4.1	0.0	0.0	0.0	3.2	15.9	6.3	0.0	195205856	8800264	0	0	0	0	1.000000	libtpsstool.so	tpss_thread_manager_release	[Unknown]	0x5fa780
pc_derkineng	0.180000	82.1	16.7	0.0	100.0	0.0	70.0	30.0	0.0	0	0	0	0	0	0	1.000000	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	pc_derkineng	Derive_nd.f90	0x6ef650
altstack_sampling_offline	0.175000	8.9	3.7	0.0	0.0	0.0	3.7	14.8	0.0	76802304	8800264	0	0	0	0	1.000000	libtpsstool.so	altstack_sampling_offline	[Unknown]	0x61d000
amrex::CArena::alloc	0.160000	33.4	11.9	11.9	0.0	0.0	11.9	31.7	0.0	31200936	7200216	0	0	0	0	1.000000	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	amrex::CArena::alloc(unsigned long)	AMReX_CArena.cpp	0x4decb0
reset_edge_state_thermo	0.159000	28.9	5.8	0.0	0.0	26.2	2.9	34.9	0.0	29600888	8800264	0	0	0	0	1.000000	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	reset_edge_state_thermo	trans_3d.F90	0x993bc0
free	0.158000	31.3	3.8	0.0	0.0	26.7	0.0	38.1	0.0	52801584	0	0	0	0	0	1.000000	libc-2.22.so	free	[Unknown]	0x7b9a0
MPIDI_Cray_shared_mem_coll_bcast	0.157000	0.0	0.0	0.0	0.0	0.0	14.0	31.6	0.0	6400192	3200096	0	0	0	0	1.000000	libmpich_intel.so.3.0.1	MPIDI_Cray_shared_mem_coll_bcast	[Unknown]	0x1710f0
MPIDU_Sched_are_pending	0.153000	0.0	0.0	0.0	0.0	0.0	4.2	25.0	0.0	371211136	17600528	0	0	0	0	1.000000	libmpich_intel.so.3.0.1	MPIDU_Sched_are_pending	[Unknown]	0x2633b0
tpss_timesource	0.149000	14.8	15.4	0.0	0.0	11.6	7.7	27.0	0.0	132003960	0	0	0	0	0	1.000000	libtpsstool.so	tpss_timesource	[Unknown]	0x5fca60
_mm_free	0.145000	46.5	8.2	0.0	12.3	0.0	20.6	0.0	0.0	20800624	0	0	0	0	0	1.000000	libintlc.so.5	_mm_free	[Unknown]	0x13c20
free_pcppages_bulk	0.144000	0.0	0.0	4.2	4.2	0.0	16.8	16.8	0.0	24800744	17600528	0	0	0	0	1.000000	vmlinux	free_pcppages_bulk	[Unknown]	0xffffffff8114fa60
func@0x628330	0.141000	100.0	12.9	0.0	0.0	12.9	17.2	25.8	0.0	12800384	6400192	0	0	0	0	1.000000	libtpsstool.so	func@0x628330	[Unknown]	0x628330
sal_get_sp	0.140000	27.8	8.1	0.0	0.0	0.0	4.1	24.4	0.0	263207896	0	0	0	0	0	1.000000	libtpsstool.so	sal_get_sp	[Unknown]	0x62dae2
yield_task_fair	0.140000	52.1	17.5	0.0	0.0	3.5	0.0	31.4	0.0	16000480	0	0	0	0	0	1.000000	vmlinux	yield_task_fair	[Unknown]	0xffffffff81087270
compute_cfl	0.138000	65.3	15.9	0.0	0.0	4.0	11.9	7.9	0.0	120803624	13600408	0	0	0	0	1.000000	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	compute_cfl	advection_util_nd.F90	0x95d000
pick_next_task_fair	0.137000	0.0	0.0	3.8	0.0	0.0	3.8	22.9	0.0	135204056	74402232	0	0	0	0	1.000000	vmlinux	pick_next_task_fair	[Unknown]	0xffffffff8108db30
divu	0.136000	25.7	0.0	0.0	0.0	21.5	30.1	8.6	0.0	80802424	1600048	0	0	0	0	1.000000	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	divu	advection_util_3d.F90	0x9e4f10
reset_edge_state_thermo	0.136000	49.5	12.7	0.0	0.0	8.4	0.0	63.3	0.0	36801104	2400072	0	0	0	0	1.000000	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	reset_edge_state_thermo	trans_3d.F90	0x998d6d
__errno_location	0.135000	3.8	0.0	4.8	0.0	0.0	24.0	14.4	0.0	104003120	0	0	0	0	0	1.000000	libpthread-2.22.so	__errno_location	[Unknown]	0x125f0
inflate_fast	0.130000	55.4	8.3	0.0	0.0	0.0	0.0	12.5	0.0	41601248	9600288	0	0	0	0	1.000000	vmlinux	inflate_fast	[Unknown]	0xffffffff812be0c0
actual_transport	0.129000	100.0	0.0	0.0	0.0	0.0	4.3	8.7	0.0	15200456	23200696	0	0	0	0	1.000000	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	actual_transport	actual_transport.f90	0x6b4e10
for_alloc_allocatable	0.128000	17.7	8.7	0.0	0.0	0.0	13.0	17.3	0.0	7200216	15200456	0	0	0	0	1.000000	libifcore.so.5	for_alloc_allocatable	[Unknown]	0x95eb0
page_counter_try_charge	0.127000	100.0	25.6	0.0	0.0	25.6	0.0	5.1	0.0	1600048	0	0	0	0	0	0.0	vmlinux	page_counter_try_charge	[Unknown]	0xffffffff811a5360
__kmp_x86_pause	0.126000	0.0	0.0	0.0	0.0	0.0	0.0	17.3	0.0	0	0	0	0	0	0	0.0	libiomp5.so	__kmp_x86_pause	kmp.h	0x56118
for_array_copy_in	0.124000	22.1	0.0	0.0	18.3	0.0	13.7	4.6	0.0	16000480	0	0	0	0	0	1.000000	libifcore.so.5	for_array_copy_in	[Unknown]	0x32740
lru_cache_add_active_or_unevictable	0.124000	63.2	52.3	4.4	0.0	0.0	0.0	13.1	0.0	19200576	4000120	0	0	0	0	1.000000	vmlinux	lru_cache_add_active_or_unevictable	[Unknown]	0xffffffff811599a0
func@0x617370	0.123000	0.0	0.0	0.0	0.0	0.0	7.7	0.0	0.0	66401992	26400792	0	0	0	0	1.000000	libtpsstool.so	func@0x617370	[Unknown]	0x617370
vmacache_find	0.123000	35.6	33.3	0.0	0.0	0.0	0.0	44.4	0.0	11200336	0	0	0	0	0	1.000000	vmlinux	vmacache_find	[Unknown]	0xffffffff81172e50
release_pages	0.122000	72.0	4.1	0.0	0.0	0.0	12.3	24.7	0.0	45601368	20800624	0	0	0	0	1.000000	vmlinux	release_pages	[Unknown]	0xffffffff81159210
_INTERNAL_25_______src_kmp_barrier_cpp_ce635104::__kmp_hyper_barrier_gather	0.121000	0.0	0.0	0.0	0.0	4.4	8.9	13.3	0.0	0	0	0	0	0	0	1.000000	libiomp5.so	_INTERNAL_25_______src_kmp_barrier_cpp_ce635104::__kmp_hyper_barrier_gather(barrier_type, kmp_info*, int, int, void (*)(void*, void*), void*)	kmp_barrier.cpp	0x55cd0
try_charge	0.121000	67.8	29.5	0.0	0.0	8.4	0.0	12.7	0.0	3200096	2400072	0	0	0	0	1.000000	vmlinux	try_charge	[Unknown]	0xffffffff811a7b20
sal_system_time	0.114000	28.0	0.0	0.0	4.3	0.0	8.6	17.2	0.0	42401272	59201776	0	0	0	0	1.000000	libtpsstool.so	sal_system_time	[Unknown]	0x62dd40
for_dealloc_allocatable	0.112000	67.6	0.0	4.5	0.0	13.4	8.9	8.9	0.0	27200816	12800384	0	0	0	0	1.000000	libifcore.so.5	for_dealloc_allocatable	[Unknown]	0x96280
func@0x5f31f0	0.112000	24.9	4.6	0.0	4.6	0.0	4.6	13.9	0.0	59201776	18400552	0	0	0	0	1.000000	libtpsstool.so	func@0x5f31f0	[Unknown]	0x5f31f0
unmap_single_vma	0.111000	46.9	5.9	0.0	17.7	0.0	11.8	47.2	0.0	22400672	11200336	0	0	0	0	0.0	vmlinux	unmap_single_vma	[Unknown]	0xffffffff811775f0
_intel_fast_memset	0.110000	13.9	0.0	15.2	0.0	0.0	10.1	25.3	0.0	12000360	1600048	0	0	0	0	1.000000	libintlc.so.5	_intel_fast_memset	[Unknown]	0x18500
std::_Rb_tree_rebalance_for_erase	0.110000	6.5	10.3	0.0	10.3	0.0	5.2	36.2	0.0	22400672	9600288	0	0	0	0	1.000000	libstdc++.so.6.0.20	std::_Rb_tree_rebalance_for_erase(std::_Rb_tree_node_base*, std::_Rb_tree_node_base&)	[Unknown]	0x79b40
reset_edge_state_thermo	0.108000	100.0	5.7	0.0	0.0	5.7	5.7	5.7	0.0	46401392	4800144	0	0	0	0	1.000000	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	reset_edge_state_thermo	trans_3d.F90	0x998d35
std::_Rb_tree_insert_and_rebalance	0.108000	0.8	5.6	0.0	0.0	0.0	16.7	5.6	0.0	21600648	20000600	0	0	0	0	1.000000	libstdc++.so.6.0.20	std::_Rb_tree_insert_and_rebalance(bool, std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::_Rb_tree_node_base&)	[Unknown]	0x799d0
__mod_zone_page_state	0.102000	100.0	14.5	7.2	0.0	0.0	7.2	0.0	0.0	24800744	14400432	0	0	0	0	1.000000	vmlinux	__mod_zone_page_state	[Unknown]	0xffffffff81167810
reset_edge_state_thermo	0.102000	11.7	0.0	0.0	0.0	0.0	26.9	13.5	0.0	50401512	800024	0	0	0	0	1.000000	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	reset_edge_state_thermo	trans_3d.F90	0x990349
reset_edge_state_thermo	0.102000	52.8	6.3	0.0	0.0	0.0	0.0	44.0	0.0	23200696	2400072	0	0	0	0	1.000000	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	reset_edge_state_thermo	trans_3d.F90	0x99032d
MPID_nem_gni_poll_no_op	0.097000	0.0	0.0	0.0	0.0	0.0	17.9	11.9	0.0	60001800	8000240	0	0	0	0	1.000000	libmpich_intel.so.3.0.1	MPID_nem_gni_poll_no_op	[Unknown]	0x2286b0
free_hot_cold_page	0.094000	11.1	6.1	0.0	0.0	0.0	6.1	67.3	0.0	36801104	12000360	0	0	0	0	1.000000	vmlinux	free_hot_cold_page	[Unknown]	0xffffffff81151d20
[Import thunk free]	0.093000	20.8	12.2	0.0	0.0	12.2	12.2	0.0	0.0	25600768	0	0	0	0	0	0.0	libstdc++.so.6.0.20	[Import thunk free]	[Unknown]	0x598e8
func@0x409130	0.091000	36.0	0.0	0.0	0.0	15.5	7.8	0.0	0.0	26400792	0	0	800024	0	0	1.000000	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	func@0x409130	[Unknown]	0x409130
__pagevec_lru_add_fn	0.090000	94.6	41.2	0.0	0.0	0.0	0.0	0.0	0.0	32000960	8800264	0	0	0	0	1.000000	vmlinux	__pagevec_lru_add_fn	[Unknown]	0xffffffff81158ad0
_mm_malloc	0.088000	0.0	0.0	0.0	0.0	0.0	26.3	35.1	0.0	36001080	40001200	0	0	0	0	1.000000	libintlc.so.5	_mm_malloc	[Unknown]	0x13bc0
mem_cgroup_try_charge	0.088000	100.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	21600648	7200216	0	0	0	0	1.000000	vmlinux	mem_cgroup_try_charge	[Unknown]	0xffffffff811abdd0
__tls_get_addr	0.086000	0.0	0.0	0.0	49.4	0.0	8.2	41.2	0.0	3200096	0	0	0	0	0	1.000000	ld-2.22.so	__tls_get_addr	[Unknown]	0x11cf0
init_unmodified_region	0.086000	100.0	31.0	0.0	0.0	38.8	7.8	23.3	0.0	12000360	1600048	0	0	0	0	1.000000	libtpsstool.so	init_unmodified_region	[Unknown]	0x61bea0
__kmp_wait_yield_4	0.084000	0.0	0.0	0.0	0.0	6.8	13.6	54.4	0.0	12000360	0	0	0	0	0	1.000000	libiomp5.so	__kmp_wait_yield_4	kmp_dispatch.cpp	0x65b80
schedule	0.083000	97.2	22.7	0.0	0.0	0.0	7.6	7.6	0.0	10400312	1600048	0	0	0	0	1.000000	vmlinux	schedule	[Unknown]	0xffffffff815023c0
MPID_nem_network_poll	0.082000	0.0	0.0	0.0	0.0	0.0	0.0	8.4	0.0	12000360	8800264	0	0	0	0	1.000000	libmpich_intel.so.3.0.1	MPID_nem_network_poll	[Unknown]	0x2203a0
reset_edge_state_thermo	0.082000	63.3	18.3	0.0	0.0	6.1	6.1	18.3	0.0	21600648	1600048	0	0	0	0	1.000000	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	reset_edge_state_thermo	trans_3d.F90	0x9a4fbc
memcmp	0.080000	13.5	13.5	0.0	0.0	0.0	26.9	26.9	0.0	96802904	0	0	0	0	0	1.000000	libc-dynamic.so	memcmp	[Unknown]	0x1c0a0
tpss_mem_obj_htable_insert	0.080000	41.6	0.0	0.0	0.0	0.0	6.2	6.2	0.0	70402112	36001080	0	0	0	0	1.000000	libtpsstool.so	tpss_mem_obj_htable_insert	[Unknown]	0x5962c0
page_add_new_anon_rmap	0.079000	28.9	11.1	0.0	0.0	0.0	0.0	5.6	0.0	8000240	8800264	0	0	0	0	1.000000	vmlinux	page_add_new_anon_rmap	[Unknown]	0xffffffff81183c00
actual_eos_hi	0.078000	24.5	8.2	0.0	0.0	32.9	32.9	0.0	0.0	337610128	0	0	0	0	0	1.000000	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	actual_eos_hi	gamma_law.F90	0x918ba0
reset_edge_state_thermo	0.075000	0.0	0.0	0.0	0.0	7.8	0.0	23.3	0.0	15200456	0	0	0	0	0	1.000000	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	reset_edge_state_thermo	trans_3d.F90	0x9a9572
reset_edge_state_thermo	0.074000	19.8	21.5	0.0	0.0	21.5	0.0	53.8	0.0	11200336	0	0	0	0	0	1.000000	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	reset_edge_state_thermo	trans_3d.F90	0x9a4fb4
update_rq_clock.part.87	0.074000	24.2	0.0	0.0	0.0	9.1	27.4	0.0	0.0	14400432	85602568	0	0	0	0	1.000000	vmlinux	update_rq_clock.part.87	[Unknown]	0xffffffff8107b6b0
eos_hi	0.073000	0.0	0.0	0.0	0.0	0.0	26.4	0.0	0.0	0	0	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	eos_hi	eos.F90	0x9163b0
memcpy	0.071000	26.1	24.7	0.0	0.0	0.0	8.2	32.9	0.0	25600768	3200096	0	0	0	0	1.000000	libc-dynamic.so	memcpy	[Unknown]	0x1c130
__alloc_pages_nodemask	0.070000	18.5	20.6	0.0	0.0	0.0	0.0	20.6	0.0	23200696	18400552	0	0	0	0	1.000000	vmlinux	__alloc_pages_nodemask	[Unknown]	0xffffffff811526e0
apic_timer_interrupt	0.070000	17.5	6.9	6.9	0.0	0.0	0.0	41.7	0.0	0	3200096	0	0	0	0	0.0	vmlinux	apic_timer_interrupt	[Unknown]	0xffffffff81506a10
reset_edge_state_thermo	0.070000	9.7	0.0	0.0	0.0	0.0	27.8	0.0	0.0	27200816	2400072	0	0	0	0	1.000000	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	reset_edge_state_thermo	trans_3d.F90	0x98930f
reset_edge_state_thermo	0.068000	87.2	28.2	0.0	0.0	9.4	0.0	18.8	0.0	24800744	800024	0	0	0	0	1.000000	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	reset_edge_state_thermo	trans_3d.F90	0x998d3d
c_f_pointer_set_desc4	0.067000	0.0	9.7	9.7	0.0	9.7	9.7	38.6	0.0	6400192	8800264	0	0	0	0	1.000000	libifcore.so.5	c_f_pointer_set_desc4	[Unknown]	0x105aa0
__hrtimer_run_queues	0.065000	29.8	0.0	0.0	3.5	49.1	8.8	35.1	0.0	800024	2400072	800024	0	0	0	0.0	vmlinux	__hrtimer_run_queues	[Unknown]	0xffffffff810b17a0
call_function_interrupt	0.065000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4000120	2400072	0	0	0	0	0.0	vmlinux	call_function_interrupt	[Unknown]	0xffffffff815073d0
__lru_cache_add	0.064000	64.7	68.2	0.0	0.0	0.0	0.0	7.6	0.0	11200336	3200096	0	0	0	0	1.000000	vmlinux	__lru_cache_add	[Unknown]	0xffffffff811595d0
llvm::DWARFDebugInfoEntryMinimal::extractFast	0.064000	0.0	0.0	0.0	0.0	0.0	13.6	6.8	0.0	21600648	0	0	0	0	0	1.000000	libpin3dwarf.so	llvm::DWARFDebugInfoEntryMinimal::extractFast(llvm::DWARFUnit const*, unsigned int*)	[Unknown]	0x4aa70
mem_cgroup_charge_statistics.isra.38	0.063000	84.9	34.4	6.9	0.0	0.0	0.0	6.9	0.0	18400552	7200216	0	0	0	0	1.000000	vmlinux	mem_cgroup_charge_statistics.isra.38	[Unknown]	0xffffffff811a6240
pick_next_entity	0.063000		0.0	0.0	0.0	0.0	8.3	33.3	0.0	28000840	0	0	0	0	0	1.000000	vmlinux	pick_next_entity	[Unknown]	0xffffffff8108a920
reset_edge_state_thermo	0.063000	0.0	0.0	8.4	0.0	0.0	8.4	16.9	0.0	13600408	800024	0	0	0	0	1.000000	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	reset_edge_state_thermo	trans_3d.F90	0x9a9586
reset_edge_state_thermo	0.063000	22.2	14.7	0.0	0.0	14.7	14.7	7.3	0.0	25600768	0	0	0	0	0	1.000000	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	reset_edge_state_thermo	trans_3d.F90	0x98cb8e
eos_ytx	0.062000	74.0	15.3	15.3	0.0	7.7	15.3	15.3	0.0	0	0	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	eos_ytx	eos.F90	0x9163f0
rcu_note_context_switch	0.062000		30.7	0.0	0.0	0.0	0.0	7.7	0.0	28800864	8800264	0	0	0	0	1.000000	vmlinux	rcu_note_context_switch	[Unknown]	0xffffffff810abd20
[Import thunk memmove]	0.061000	4.7	0.0	0.0	0.0	0.0	9.3	0.0	0.0	81602448	0	0	0	0	0	1.000000	libc-dynamic.so	[Import thunk memmove]	[Unknown]	0x12080
func@0x5fc5a0	0.061000	54.5	9.1	0.0	0.0	9.1	9.1	27.4	0.0	0	0	0	0	0	0	0.0	libtpsstool.so	func@0x5fc5a0	[Unknown]	0x5fc5a0
page_remove_rmap	0.060000		0.0	0.0	0.0	20.2	0.0	40.4	0.0	7200216	8000240	0	800024	0	0	1.000000	vmlinux	page_remove_rmap	[Unknown]	0xffffffff81183ce0
posix_get_monotonic_raw	0.060000	78.9	33.8	0.0	0.0	0.0	25.3	0.0	0.0	112003360	0	0	0	0	0	1.000000	vmlinux	posix_get_monotonic_raw	[Unknown]	0xffffffff810b2b10
reset_edge_state_thermo	0.060000	24.7	9.7	0.0	0.0	0.0	0.0	38.6	0.0	24800744	800024	0	0	0	0	1.000000	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	reset_edge_state_thermo	trans_3d.F90	0x98cb7e
task_tick_fair	0.060000	48.1	27.8	0.0	0.0	9.3	0.0	55.6	0.0	4000120	3200096	0	0	0	0	1.000000	vmlinux	task_tick_fair	[Unknown]	0xffffffff81087c10
amrex_mempool_free	0.059000	76.7	44.4	0.0	55.6	0.0	11.1	44.4	0.0	4000120	0	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	amrex_mempool_free	AMReX_MemPool.cpp	0x5a2ea0
