amplxe: Using result path `/scratch2/scratchdirs/marchdf/pelec-filter-scaling/vtune/3pts.nid00121'
 amplxe: Executing actions  0 %                                                  amplxe: Executing actions  0 % Finalizing results                               amplxe: Executing actions 50 % Finalizing results                               amplxe: Executing actions 50 % Generating a report                              amplxe: Executing actions 50 % Setting data model parameters                    amplxe: Executing actions 75 % Setting data model parameters                    amplxe: Executing actions 75 % Generating a report                              amplxe: Executing actions 100 % Generating a report                             amplxe: Executing actions 100 % done                                           
Function	CPU Time	Memory Bound(%)	Memory Bound:L1 Bound(%)	Memory Bound:L2 Bound(%)	Memory Bound:L3 Bound(%)	Memory Bound:DRAM Bound(%)	Memory Bound:DRAM Bound:Memory Bandwidth(%)	Memory Bound:DRAM Bound:Memory Latency(%)	Memory Bound:DRAM Bound:Memory Latency:Remote / Local memory Ratio	Loads	Stores	LLC Miss Count	LLC Miss Count:Local DRAM Access Count	LLC Miss Count:Remote DRAM Access Count	LLC Miss Count:Remote Cache Access Count	Average Latency (cycles)	Module	Function (Full)	Source File	Start Address
std::priv::_Rb_tree<std::pair<std::string, unsigned long>, std::less<std::pair<std::string, unsigned long>>, std::pair<std::string, unsigned long>, std::priv::_Identity<std::pair<std::string, unsigned long>>, std::priv::_SetTraitsT<std::pair<std::string, unsigned long>>, std::allocator<std::pair<std::string, unsigned long>>>::_M_erase	0.002000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libtpsstool.so	std::priv::_Rb_tree<std::pair<std::string, unsigned long>, std::less<std::pair<std::string, unsigned long>>, std::pair<std::string, unsigned long>, std::priv::_Identity<std::pair<std::string, unsigned long>>, std::priv::_SetTraitsT<std::pair<std::string, unsigned long>>, std::allocator<std::pair<std::string, unsigned long>>>::_M_erase(std::priv::_Rb_tree_node_base*)	[Unknown]	0x6d55e0
std::priv::_Rb_tree<std::pair<std::string, unsigned long>, std::less<std::pair<std::string, unsigned long>>, std::pair<std::string, unsigned long>, std::priv::_Identity<std::pair<std::string, unsigned long>>, std::priv::_SetTraitsT<std::pair<std::string, unsigned long>>, std::allocator<std::pair<std::string, unsigned long>>>::_M_insert	0.002000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libtpsstool.so	std::priv::_Rb_tree<std::pair<std::string, unsigned long>, std::less<std::pair<std::string, unsigned long>>, std::pair<std::string, unsigned long>, std::priv::_Identity<std::pair<std::string, unsigned long>>, std::priv::_SetTraitsT<std::pair<std::string, unsigned long>>, std::allocator<std::pair<std::string, unsigned long>>>::_M_insert(std::priv::_Rb_tree_node_base*, std::pair<std::string, unsigned long> const&, std::priv::_Rb_tree_node_base*, std::priv::_Rb_tree_node_base*)	[Unknown]	0x6d5a70
std::priv::_String_base<char, std::allocator<char>>::_M_deallocate_block	0.002000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	libtpsstool.so	std::priv::_String_base<char, std::allocator<char>>::_M_deallocate_block(void)	[Unknown]	0xca220
std::string::_Rep::_M_destroy	0.002000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libstdc++.so.6.0.20	std::string::_Rep::_M_destroy(std::allocator<char> const&)	[Unknown]	0xc47f0
std::string::_S_construct<char const*>	0.002000	-0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libstdc++.so.6.0.20	char* std::string::_S_construct<char const*>(char const*, char const*, std::allocator<char> const&, std::forward_iterator_tag)	[Unknown]	0xc5520
tick_sched_handle.isra.15	0.002000	0.0	0.0	0.0	0.0	100.0	0.0	100.0	0.0	0	800024	0	0	0	0	1.000000	vmlinux	tick_sched_handle.isra.15	[Unknown]	0xffffffff810bf7f0
track_pfn_remap	0.002000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1600048	0	0	0	0	0	0.0	vmlinux	track_pfn_remap	[Unknown]	0xffffffff8104de60
transport	0.002000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	800024	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	transport	transport.F90	0x91a382
vma_compute_subtree_gap	0.002000	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2400072	0	0	0	0	0	0.0	vmlinux	vma_compute_subtree_gap	[Unknown]	0xffffffff8117d540
xpmem_ensure_valid_PFN	0.002000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	1.000000	xpmem.ko	xpmem_ensure_valid_PFN	xpmem_pfn.c	0x3180
xpmem_invalidate_PTEs_range	0.002000	0.0	95.2	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	xpmem.ko	xpmem_invalidate_PTEs_range	xpmem_mmu_notifier.c	0x3eea
xpmem_seg_deref	0.002000	100.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	xpmem.ko	xpmem_seg_deref	xpmem_misc.c	0x3860
xpmem_unblock_recall_PFNs	0.002000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	xpmem.ko	xpmem_unblock_recall_PFNs	xpmem_pfn.c	0x34a0
xpmem_unpin_pages	0.002000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	xpmem.ko	xpmem_unpin_pages	xpmem_pfn.c	0x2e90
ATOMIC_CompareAndSwap32	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libtpsstool.so	ATOMIC_CompareAndSwap32	[Unknown]	0x6fa43c
Filter::apply_filter	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	Filter::apply_filter(amrex::Box, amrex::FArrayBox const&, amrex::FArrayBox&, int, int)	Filter.cpp	0x684324
IntHashMap_Remove	0.001000		100.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libc-dynamic.so	IntHashMap_Remove	[Unknown]	0x6d5d0
LEVEL_BASE::GetMemoryAllocationGranularity	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	pinbin	LEVEL_BASE::GetMemoryAllocationGranularity(void)	[Unknown]	0x15ab70
LEVEL_BASE::KNOB_BASE::FindKnob	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1600048	0	0	0	0	0	0.0	pinbin	LEVEL_BASE::KNOB_BASE::FindKnob(std::string const&)	[Unknown]	0x117290
LEVEL_BASE::MESSAGE_TYPE::Find	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	pinbin	LEVEL_BASE::MESSAGE_TYPE::Find(std::string const&)	[Unknown]	0x120c30
LEVEL_BASE::REG_FullRegName	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	pinbin	LEVEL_BASE::REG_FullRegName(LEVEL_BASE::REG)	[Unknown]	0x14c1f0
LEVEL_BASE::STAT::CheckAllStats	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	pinbin	LEVEL_BASE::STAT::CheckAllStats(void)	[Unknown]	0x12d510
LEVEL_BASE::STAT::FindStatistic	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4800144	0	0	0	0	0	0.0	pinbin	LEVEL_BASE::STAT::FindStatistic(std::string const&, std::string const&, std::string const&)	[Unknown]	0x12cf90
LEVEL_BASE::StringDec	0.001000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libtpsstool.so	LEVEL_BASE::StringDec(unsigned long, unsigned int, char)	[Unknown]	0x646120
LEVEL_BASE::StringDecSigned	0.001000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libtpsstool.so	LEVEL_BASE::StringDecSigned(long, unsigned int, char)	[Unknown]	0x6480d0
LEVEL_BASE::swMalloc	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2400072	0	0	0	0	0	1.000000	pinbin	LEVEL_BASE::swMalloc(unsigned long)	[Unknown]	0x212560
LEVEL_CORE::BBL_FreePredEdges	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	pinbin	LEVEL_CORE::BBL_FreePredEdges(LEVEL_CORE::INDEX<(int)4>)	[Unknown]	0x160bd0
LEVEL_CORE::CONST_REGSET<LEVEL_CORE::REGISTER_SET<(unsigned int)3, (unsigned int)560>>::CONST_REGSET	0.001000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	2400072	800024	0	0	0	0	0.0	pinbin	LEVEL_CORE::CONST_REGSET<LEVEL_CORE::REGISTER_SET<(unsigned int)3, (unsigned int)560>>::CONST_REGSET(LEVEL_BASE::REG const*)	[Unknown]	0x202170
LEVEL_CORE::DoublyLinkedInsertBefore<LEVEL_CORE::INDEX<(int)3>, LEVEL_CORE::INDEX<(int)2>, LEVEL_CORE::SEC_RTN_CONTAINER>	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	pinbin	void LEVEL_CORE::DoublyLinkedInsertBefore<LEVEL_CORE::INDEX<(int)3>, LEVEL_CORE::INDEX<(int)2>, LEVEL_CORE::SEC_RTN_CONTAINER>(LEVEL_CORE::INDEX<(int)3>, LEVEL_CORE::INDEX<(int)3>, LEVEL_CORE::INDEX<(int)2>)	[Unknown]	0x1aa690
LEVEL_CORE::DoublyLinkedInsertBefore<LEVEL_CORE::INDEX<(int)3>, LEVEL_CORE::INDEX<(int)2>, LEVEL_CORE::SEC_RTN_CONTAINER>	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1600048	800024	0	0	0	0	1.000000	libtpsstool.so	void LEVEL_CORE::DoublyLinkedInsertBefore<LEVEL_CORE::INDEX<(int)3>, LEVEL_CORE::INDEX<(int)2>, LEVEL_CORE::SEC_RTN_CONTAINER>(LEVEL_CORE::INDEX<(int)3>, LEVEL_CORE::INDEX<(int)3>, LEVEL_CORE::INDEX<(int)2>)	[Unknown]	0x7628e0
LEVEL_CORE::DoublyLinkedUnlink<LEVEL_CORE::INDEX<(int)9>, LEVEL_CORE::INDEX<(int)1>, LEVEL_CORE::IMG_REGSYM_CONTAINER>	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libtpsstool.so	void LEVEL_CORE::DoublyLinkedUnlink<LEVEL_CORE::INDEX<(int)9>, LEVEL_CORE::INDEX<(int)1>, LEVEL_CORE::IMG_REGSYM_CONTAINER>(LEVEL_CORE::INDEX<(int)9>)	[Unknown]	0x779580
LEVEL_CORE::EDG_Unlink	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	pinbin	LEVEL_CORE::EDG_Unlink(LEVEL_CORE::INDEX<(int)5>)	[Unknown]	0x185000
LEVEL_CORE::EXT_BblUnlink	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	pinbin	LEVEL_CORE::EXT_BblUnlink(LEVEL_CORE::INDEX<(int)8>, LEVEL_CORE::INDEX<(int)4>)	[Unknown]	0x188fb0
LEVEL_CORE::INS_NextInsIaddr	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	pinbin	LEVEL_CORE::INS_NextInsIaddr(LEVEL_CORE::INDEX<(int)6>)	[Unknown]	0x1e57d0
LEVEL_CORE::INS_REUSERS_MANAGER::VzeroupperGetCopy	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	pinbin	LEVEL_CORE::INS_REUSERS_MANAGER::VzeroupperGetCopy(LEVEL_CORE::INDEX<(int)6>, unsigned long*, int)	[Unknown]	0x1ff070
LEVEL_CORE::INS_StringShorter	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libtpsstool.so	LEVEL_CORE::INS_StringShorter(LEVEL_CORE::INDEX<(int)6>)	[Unknown]	0x666c00
LEVEL_CORE::REG_CallerSaved	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	pinbin	LEVEL_CORE::REG_CallerSaved(LEVEL_CORE::CALLING_STANDARD, int)	[Unknown]	0x1c80d0
LEVEL_CORE::SEC_SetNewAddressAndOffset	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	pinbin	LEVEL_CORE::SEC_SetNewAddressAndOffset(LEVEL_CORE::INDEX<(int)2>, LEVEL_CORE::ADDR<(int)2>, unsigned long)	[Unknown]	0x1b0fa0
LEVEL_CORE::XED_RegRolePosToXED	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	pinbin	LEVEL_CORE::XED_RegRolePosToXED(LEVEL_CORE::INDEX<(int)6>)	[Unknown]	0x1ed050
LEVEL_CORE::xed_map_to_pin_reg	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	pinbin	LEVEL_CORE::xed_map_to_pin_reg(xed_reg_enum_t)	[Unknown]	0x1ed510
LEVEL_PINCLIENT::ClientInt	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	libtpsstool.so	LEVEL_PINCLIENT::ClientInt(void)	[Unknown]	0x6a2830
LEVEL_PINCLIENT::CookRegsym	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libtpsstool.so	LEVEL_PINCLIENT::CookRegsym(LEVEL_CORE::INDEX<(int)1>, std::map<LEVEL_CORE::INDEX<(int)9>, unsigned long, std::less<LEVEL_CORE::INDEX<(int)9>>, std::allocator<std::pair<LEVEL_CORE::INDEX<(int)9> const, unsigned long>>>*)	[Unknown]	0x6d2f10
LEVEL_PINCLIENT::GetSubprogramsInfo	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libtpsstool.so	LEVEL_PINCLIENT::GetSubprogramsInfo(LEVEL_CORE::INDEX<(int)1>, std::map<unsigned long, LEVEL_PINCLIENT::SymbolDebugInfo, std::less<unsigned long>, std::allocator<std::pair<unsigned long const, LEVEL_PINCLIENT::SymbolDebugInfo>>>&)	[Unknown]	0x6cc250
LEVEL_PINCLIENT::IMG_UnmapImage	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libtpsstool.so	LEVEL_PINCLIENT::IMG_UnmapImage(LEVEL_CORE::INDEX<(int)1>)	[Unknown]	0x6c4ec0
LEVEL_PINCLIENT::RTN_Address	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	60.6	0.0	800024	0	0	0	0	0	1.000000	libtpsstool.so	LEVEL_PINCLIENT::RTN_Address(LEVEL_CORE::INDEX<(int)3>)	[Unknown]	0x67c7a0
LEVEL_PINCLIENT::RTN_CheckFixups	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libtpsstool.so	LEVEL_PINCLIENT::RTN_CheckFixups(LEVEL_CORE::INDEX<(int)3>, LEVEL_CORE::INDEX<(int)6>, unsigned int)	[Unknown]	0x6c4eb0
LEVEL_PINCLIENT::RTN_Size	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libtpsstool.so	LEVEL_PINCLIENT::RTN_Size(LEVEL_CORE::INDEX<(int)3>)	[Unknown]	0x67f450
LEVEL_PINCLIENT::SYM_Name	0.001000	0.0	0.0	83.3	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	1.000000	libtpsstool.so	LEVEL_PINCLIENT::SYM_Name(LEVEL_CORE::INDEX<(int)9>)	[Unknown]	0x67c210
LEVEL_VM::CC_DIR::TailCacheBlock	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	pinbin	LEVEL_VM::CC_DIR::TailCacheBlock(void)	[Unknown]	0x21f170
LEVEL_VM::CODECACHE::CODECACHE	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	pinbin	LEVEL_VM::CODECACHE::CODECACHE(void)	[Unknown]	0x206290
LEVEL_VM::CODECACHE::GetCodeCacheRange	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	pinbin	LEVEL_VM::CODECACHE::GetCodeCacheRange(unsigned long*, unsigned long*)	[Unknown]	0x22dde0
LEVEL_VM::ConstrainedMemoryMapper::wasInitialized	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	pinbin	LEVEL_VM::ConstrainedMemoryMapper::wasInitialized(void)	[Unknown]	0x2bf420
LEVEL_VM::PROBE::WriteProbe	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	pinbin	LEVEL_VM::PROBE::WriteProbe(LEVEL_CORE::INDEX<(int)6>, unsigned long, unsigned long, unsigned long)	[Unknown]	0x252190
LEVEL_VM::REGION::AllocateRegistersEnabled	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	pinbin	LEVEL_VM::REGION::AllocateRegistersEnabled(void)	[Unknown]	0x25ae20
LEVEL_VM::REGION::MakeBbls	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	pinbin	LEVEL_VM::REGION::MakeBbls(void)	[Unknown]	0x278080
LEVEL_VM::REGION::XlateAccessToSegmentRegisters	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	pinbin	LEVEL_VM::REGION::XlateAccessToSegmentRegisters(LEVEL_CORE::INDEX<(int)4>)	[Unknown]	0x314d20
LEVEL_VM::REGION::XlateAndInstrument	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	pinbin	LEVEL_VM::REGION::XlateAndInstrument(void)	[Unknown]	0x27aa10
LEVEL_VM::REGION::XlateControlFlow	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	pinbin	LEVEL_VM::REGION::XlateControlFlow(LEVEL_CORE::INDEX<(int)4>, LEVEL_CORE::INDEX<(int)6>)	[Unknown]	0x3174e0
LEVEL_VM::REGMAP::Initialize	0.001000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	pinbin	LEVEL_VM::REGMAP::Initialize(LEVEL_VM::REGLOCTAB const&)	[Unknown]	0x2a2920
LNetMDAttach	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	lnet.ko	LNetMDAttach	lib-md.c	0xdda0
MPIDI_CH3U_Recvq_FDP_or_AEU	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libmpich_intel.so.3.0.1	MPIDI_CH3U_Recvq_FDP_or_AEU	[Unknown]	0x1bb4d0
MPID_Send	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libmpich_intel.so.3.0.1	MPID_Send	[Unknown]	0x203070
MPID_nem_lmt_xpmem_initiate_lmt	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libmpich_intel.so.3.0.1	MPID_nem_lmt_xpmem_initiate_lmt	[Unknown]	0x2264a0
MPIU_Wtime	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libmpich_intel.so.3.0.1	MPIU_Wtime	[Unknown]	0x1a68e0
MPIU_Wtime_todouble	0.001000	-0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libmpich_intel.so.3.0.1	MPIU_Wtime_todouble	[Unknown]	0x1a6930
MPI_Waitall	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libmpich_intel.so.3.0.1	MPI_Waitall	[Unknown]	0x122e20
OSAPI_memset	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libc-dynamic.so	OSAPI_memset	[Unknown]	0x6a690
OS_GetForksCount	0.001000	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	libc-dynamic.so	OS_GetForksCount	[Unknown]	0x71180
OS_MutexLockTid	0.001000	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libc-dynamic.so	OS_MutexLockTid	[Unknown]	0x6d8d0
OS_ProtectMemory	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libc-dynamic.so	OS_ProtectMemory	[Unknown]	0x6ab00
OS_TlsGetArrayAddress	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libc-dynamic.so	OS_TlsGetArrayAddress	[Unknown]	0x6e850
OS_WriteFD	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libc-dynamic.so	OS_WriteFD	[Unknown]	0x6bae0
PeleC::computeTemp$omp$parallel@1901	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	PeleC::computeTemp$omp$parallel@1901	PeleC.cpp	0x654399
PeleC::construct_hydro_source	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	PeleC::construct_hydro_source(amrex::MultiFab const&, double, double, int, int, int, int)	PeleC_hydro.cpp	0x663630
PeleC::construct_hydro_source$omp$parallel@86	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	PeleC::construct_hydro_source$omp$parallel@86	PeleC_hydro.cpp	0x663f25
PeleC::construct_old_les_source$omp$parallel@2432	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	PeleC::construct_old_les_source$omp$parallel@2432	PeleC_les.cpp	0x67d4e0
PeleC::do_sdc_iteration	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	PeleC::do_sdc_iteration(double, double, int, int, int, int)	PeleC_advance.cpp	0x661170
PeleC::estTimeStep$omp$parallel@885	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	PeleC::estTimeStep$omp$parallel@885	PeleC.cpp	0x6504bb
PeleC::finalize_sdc_iteration$omp$parallel@2461	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	PeleC::finalize_sdc_iteration$omp$parallel@2461	PeleC_advance.cpp	0x662bb0
PeleC::getMOLSrcTerm$omp$parallel@515	0.001000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	PeleC::getMOLSrcTerm$omp$parallel@515	PeleC_MOL.cpp	0x67a6e5
PeleC::volWgtSum$omp$parallel@71	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	800024	0	0	0	0	1.000000	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	PeleC::volWgtSum$omp$parallel@71	sum_utils.cpp	0x677aa9
SafeCopy	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	pinbin	SafeCopy	[Unknown]	0x3267d8
SyS_mprotect	0.001000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	800024	0	0	0	0	0.0	vmlinux	SyS_mprotect	[Unknown]	0xffffffff81181f60
SyS_read	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	SyS_read	[Unknown]	0xffffffff811b37e0
SyS_socket	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	SyS_socket	[Unknown]	0xffffffff81446fe0
UINT32_AtomicInc	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	libc-dynamic.so	UINT32_AtomicInc	[Unknown]	0x71208
[Import thunk IntHashMap_IsTableFull]	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libc-dynamic.so	[Import thunk IntHashMap_IsTableFull]	[Unknown]	0x13720
[Import thunk MPIU_Wtime_todouble]	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libmpich_intel.so.3.0.1	[Import thunk MPIU_Wtime_todouble]	[Unknown]	0x81990
[Import thunk OS_CloseFDInternal]	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libc-dynamic.so	[Import thunk OS_CloseFDInternal]	[Unknown]	0x13610
[Import thunk OS_RWLockAcquireWrite]	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libc-dynamic.so	[Import thunk OS_RWLockAcquireWrite]	[Unknown]	0x12780
[Import thunk OS_SyscallIsSuccess]	0.001000	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	1.000000	libc-dynamic.so	[Import thunk OS_SyscallIsSuccess]	[Unknown]	0x11f30
[Import thunk __kmpc_critical_with_hint]	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libiomp5.so	[Import thunk __kmpc_critical_with_hint]	[Unknown]	0x22688
[Import thunk __tls_get_addr]	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	libiomp5.so	[Import thunk __tls_get_addr]	[Unknown]	0x22618
[Import thunk operator delete]	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libstdc++.so.6.0.20	[Import thunk operator delete(void*)]	[Unknown]	0x59358
[Import thunk read]	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libtpsstool.so	[Import thunk read]	[Unknown]	0xada40
[Import thunk strncmp]	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	1.000000	libtpsstool.so	[Import thunk strncmp]	[Unknown]	0xad310
