amplxe: Using result path `/scratch2/scratchdirs/marchdf/pelec-filter-scaling/vtune/7pts.nid00121'
 amplxe: Executing actions  0 %                                                  amplxe: Executing actions  0 % Finalizing results                               amplxe: Executing actions 50 % Finalizing results                               amplxe: Executing actions 50 % Generating a report                              amplxe: Executing actions 50 % Setting data model parameters                    amplxe: Executing actions 75 % Setting data model parameters                    amplxe: Executing actions 75 % Generating a report                              amplxe: Executing actions 100 % Generating a report                             amplxe: Executing actions 100 % done                                           
Function	CPU Time	Memory Bound(%)	Memory Bound:L1 Bound(%)	Memory Bound:L2 Bound(%)	Memory Bound:L3 Bound(%)	Memory Bound:DRAM Bound(%)	Memory Bound:DRAM Bound:Memory Bandwidth(%)	Memory Bound:DRAM Bound:Memory Latency(%)	Memory Bound:DRAM Bound:Memory Latency:Remote / Local memory Ratio	Loads	Stores	LLC Miss Count	LLC Miss Count:Local DRAM Access Count	LLC Miss Count:Remote DRAM Access Count	LLC Miss Count:Remote Cache Access Count	Average Latency (cycles)	Module	Function (Full)	Source File	Start Address
m_cache_vma.part.18	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	800024	0	0	0	0	0.0	vmlinux	m_cache_vma.part.18	[Unknown]	0xffffffff81213020
m_stop	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	m_stop	[Unknown]	0xffffffff81214090
match_symbol	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	ld-2.22.so	match_symbol	[Unknown]	0xfca0
mbrtowc	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libc-dynamic.so	mbrtowc	[Unknown]	0x1df00
mem_cgroup_cancel_charge	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	1.000000	vmlinux	mem_cgroup_cancel_charge	[Unknown]	0xffffffff811abf30
mem_cgroup_end_page_stat	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	mem_cgroup_end_page_stat	[Unknown]	0xffffffff811a5f40
mmap_region	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	800024	0	0	0	0	0.0	vmlinux	mmap_region	[Unknown]	0xffffffff8117fad0
mmput	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	mmput	[Unknown]	0xffffffff81055f20
mpol_shared_policy_lookup	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	mpol_shared_policy_lookup	[Unknown]	0xffffffff811986d0
native_iret	0.001000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	30400912	0	0	0	0	0	1.000000	vmlinux	native_iret	[Unknown]	0xffffffff81506860
native_smp_send_reschedule	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	native_smp_send_reschedule	[Unknown]	0xffffffff81037230
null_lookup_ctx	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	ptlrpc.ko	null_lookup_ctx	sec_null.c	0x78550
open	0.001000	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	libc-dynamic.so	open	[Unknown]	0x17120
osc_lock_enqueue	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	osc.ko	osc_lock_enqueue	osc_lock.c	0x14fe0
osc_lock_upcall	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	osc.ko	osc_lock_upcall	osc_lock.c	0x13be0
osc_lru_alloc	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	osc.ko	osc_lru_alloc	osc_page.c	0x12900
osc_page_init	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	osc.ko	osc_page_init	osc_page.c	0x12c30
page_mapping	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	page_mapping	[Unknown]	0xffffffff81167250
pagecache_get_page	0.001000	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	pagecache_get_page	[Unknown]	0xffffffff8114a9b0
path_init	0.001000	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	path_init	[Unknown]	0xffffffff811bd5b0
perf_output_end	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	perf_output_end	[Unknown]	0xffffffff81145830
pmd_flags_mask	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	xpmem.ko	pmd_flags_mask	pgtable_types.h	0x294a
pmd_pfn_mask	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	xpmem.ko	pmd_pfn_mask	pgtable_types.h	0x2937
profile_tick	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	profile_tick	[Unknown]	0xffffffff810ad3c0
pud_offset	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	xpmem.ko	pud_offset	pgtable.h	0x28a0
put_dec_trunc8	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	800024	0	0	0	0	0.0	vmlinux	put_dec_trunc8	[Unknown]	0xffffffff812ab010
queued_write_lock_slowpath	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	queued_write_lock_slowpath	[Unknown]	0xffffffff81098d30
radix_tree_insert	0.001000	-0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	radix_tree_insert	[Unknown]	0xffffffff812a8d80
rawmemchr	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libc-2.22.so	rawmemchr	[Unknown]	0x8b950
rcu_report_qs_rnp	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	rcu_report_qs_rnp	[Unknown]	0xffffffff810a90f0
recalc_sigpending_tsk	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	recalc_sigpending_tsk	[Unknown]	0xffffffff810648f0
resched_curr	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	resched_curr	[Unknown]	0xffffffff8107ec50
run_rebalance_domains	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0	0	0	0	0	0	0.0	vmlinux	run_rebalance_domains	[Unknown]	0xffffffff8108e230
rw_verify_area	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	rw_verify_area	[Unknown]	0xffffffff811b2a30
rwsem_down_read_failed	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0	0	0	0	0	0	0.0	vmlinux	rwsem_down_read_failed	[Unknown]	0xffffffff815045e0
sal_get_thread_stack_limits	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	1.000000	libtpsstool.so	sal_get_thread_stack_limits	[Unknown]	0x6294c0
sal_read_line	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	1.000000	libtpsstool.so	sal_read_line	[Unknown]	0x62d1d0
search_itree	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	ptlrpc.ko	search_itree	ldlm_lock.c	0x50bd
seq_open	0.001000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	seq_open	[Unknown]	0xffffffff811d4d00
seq_pad	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	seq_pad	[Unknown]	0xffffffff811d49c0
set_next_entity	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	set_next_entity	[Unknown]	0xffffffff81088980
set_nr_if_polling	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	set_nr_if_polling	[Unknown]	0xffffffff8107a7a0
squashfs_copy_cache	0.001000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	squashfs_copy_cache	[Unknown]	0xffffffff812365f0
std::_Rb_tree<amrex::CArena::Node, amrex::CArena::Node, std::_Identity<amrex::CArena::Node>, std::less<amrex::CArena::Node>, std::allocator<amrex::CArena::Node>>::_M_get_insert_hint_unique_pos	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	std::_Rb_tree<amrex::CArena::Node, amrex::CArena::Node, std::_Identity<amrex::CArena::Node>, std::less<amrex::CArena::Node>, std::allocator<amrex::CArena::Node>>::_M_get_insert_hint_unique_pos(std::_Rb_tree_const_iterator<amrex::CArena::Node>, amrex::CArena::Node const&)	stl_tree.h	0x4df5c0
std::_Rb_tree<amrex::FabArrayBase::BDKey, std::pair<amrex::FabArrayBase::BDKey const, std::map<std::pair<amrex::IntVect, amrex::IntVect>, amrex::FabArrayBase::TileArray, std::less<std::pair<amrex::IntVect, amrex::IntVect>>, std::allocator<std::pair<std::pair<amrex::IntVect, amrex::IntVect> const, amrex::FabArrayBase::TileArray>>>>, std::_Select1st<std::pair<amrex::FabArrayBase::BDKey const, std::map<std::pair<amrex::IntVect, amrex::IntVect>, amrex::FabArrayBase::TileArray, std::less<std::pair<amrex::IntVect, amrex::IntVect>>, std::allocator<std::pair<std::pair<amrex::IntVect, amrex::IntVect> const, amrex::FabArrayBase::TileArray>>>>>, std::less<amrex::FabArrayBase::BDKey>, std::allocator<std::pair<amrex::FabArrayBase::BDKey const, std::map<std::pair<amrex::IntVect, amrex::IntVect>, amrex::FabArrayBase::TileArray, std::less<std::pair<amrex::IntVect, amrex::IntVect>>, std::allocator<std::pair<std::pair<amrex::IntVect, amrex::IntVect> const, amrex::FabArrayBase::TileArray>>>>>>::_M_end	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	std::_Rb_tree<amrex::FabArrayBase::BDKey, std::pair<amrex::FabArrayBase::BDKey const, std::map<std::pair<amrex::IntVect, amrex::IntVect>, amrex::FabArrayBase::TileArray, std::less<std::pair<amrex::IntVect, amrex::IntVect>>, std::allocator<std::pair<std::pair<amrex::IntVect, amrex::IntVect> const, amrex::FabArrayBase::TileArray>>>>, std::_Select1st<std::pair<amrex::FabArrayBase::BDKey const, std::map<std::pair<amrex::IntVect, amrex::IntVect>, amrex::FabArrayBase::TileArray, std::less<std::pair<amrex::IntVect, amrex::IntVect>>, std::allocator<std::pair<std::pair<amrex::IntVect, amrex::IntVect> const, amrex::FabArrayBase::TileArray>>>>>, std::less<amrex::FabArrayBase::BDKey>, std::allocator<std::pair<amrex::FabArrayBase::BDKey const, std::map<std::pair<amrex::IntVect, amrex::IntVect>, amrex::FabArrayBase::TileArray, std::less<std::pair<amrex::IntVect, amrex::IntVect>>, std::allocator<std::pair<std::pair<amrex::IntVect, amrex::IntVect> const, amrex::FabArrayBase::TileArray>>>>>>::_M_end(void)	stl_tree.h	0x5622e4
std::_Vector_base<amrex::Box, std::allocator<amrex::Box>>::_Vector_impl::_Vector_impl	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	std::_Vector_base<amrex::Box, std::allocator<amrex::Box>>::_Vector_impl::_Vector_impl(void)	stl_vector.h	0x500a40
std::_Vector_base<int, std::allocator<int>>::_Vector_impl::_Vector_impl	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	std::_Vector_base<int, std::allocator<int>>::_Vector_impl::_Vector_impl(void)	stl_vector.h	0x461f10
std::__1::__allocate	0.001000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libpin3dwarf.so	std::__1::__allocate(unsigned long)	new	0x6dad0
std::__1::__compressed_pair<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>::__rep, std::__1::allocator<char>>::first	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libpin3dwarf.so	std::__1::__compressed_pair<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>::__rep, std::__1::allocator<char>>::first(void)	memory	0x61b90
std::__1::__compressed_pair<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>::__rep, std::__1::allocator<char>>::first	0.001000	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libpin3dwarf.so	std::__1::__compressed_pair<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>::__rep, std::__1::allocator<char>>::first(void) const	memory	0x61bb0
std::__1::__libcpp_compressed_pair_imp<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>::__rep, std::__1::allocator<char>, (unsigned int)2>::first	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1600048	0	0	0	0	0	0.0	libpin3dwarf.so	std::__1::__libcpp_compressed_pair_imp<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>::__rep, std::__1::allocator<char>, (unsigned int)2>::first(void)	memory	0x6d8d0
std::__1::__to_raw_pointer<char>	0.001000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libpin3dwarf.so	char* std::__1::__to_raw_pointer<char>(char*)	memory	0x61f50
std::__1::__tree<std::__1::__value_type<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>, Subprogram>, std::__1::__map_value_compare<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>, std::__1::__value_type<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>, Subprogram>, std::__1::less<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>>, (bool)1>, std::__1::allocator<std::__1::__value_type<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>, Subprogram>>>::__insert_unique<std::__1::pair<char const*, Subprogram>>	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libpin3dwarf.so	std::__1::pair<std::__1::__tree_iterator<std::__1::__value_type<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>, Subprogram>, std::__1::__tree_node<std::__1::__value_type<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>, Subprogram>, void*>*, long>, bool> std::__1::__tree<std::__1::__value_type<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>, Subprogram>, std::__1::__map_value_compare<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>, std::__1::__value_type<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>, Subprogram>, std::__1::less<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>>, (bool)1>, std::__1::allocator<std::__1::__value_type<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>, Subprogram>>>::__insert_unique<std::__1::pair<char const*, Subprogram>>(std::__1::pair<char const*, Subprogram>&&)	[Unknown]	0x398c0
std::__1::__tree<std::__1::__value_type<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>, Subprogram>, std::__1::__map_value_compare<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>, std::__1::__value_type<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>, Subprogram>, std::__1::less<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>>, (bool)1>, std::__1::allocator<std::__1::__value_type<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>, Subprogram>>>::destroy	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	libpin3dwarf.so	std::__1::__tree<std::__1::__value_type<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>, Subprogram>, std::__1::__map_value_compare<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>, std::__1::__value_type<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>, Subprogram>, std::__1::less<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>>, (bool)1>, std::__1::allocator<std::__1::__value_type<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>, Subprogram>>>::destroy(std::__1::__tree_node<std::__1::__value_type<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>, Subprogram>, void*>*)	[Unknown]	0x39530
std::__1::allocator<char>::allocate	0.001000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libpin3dwarf.so	std::__1::allocator<char>::allocate(unsigned long, void const*)	memory	0x6daa0
std::__1::allocator_traits<std::__1::allocator<char>>::max_size	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	libpin3dwarf.so	std::__1::allocator_traits<std::__1::allocator<char>>::max_size(std::__1::allocator<char> const&)	memory	0x62f70
std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>::__recommend	0.001000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libpin3dwarf.so	std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>::__recommend(unsigned long)	string	0x63480
std::__malloc_alloc::deallocate	0.001000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libstlport-dynamic.so	std::__malloc_alloc::deallocate(void*, unsigned long)	[Unknown]	0xa7120
std::lower_bound<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int>>>, int>	0.001000		100.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int>>> std::lower_bound<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int>>>, int>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int>>>, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int>>>, int const&)	stl_algobase.h	0x4db3d7
std::map<amrex::FabArrayBase::BDKey, std::map<std::pair<amrex::IntVect, amrex::IntVect>, amrex::FabArrayBase::TileArray, std::less<std::pair<amrex::IntVect, amrex::IntVect>>, std::allocator<std::pair<std::pair<amrex::IntVect, amrex::IntVect> const, amrex::FabArrayBase::TileArray>>>, std::less<amrex::FabArrayBase::BDKey>, std::allocator<std::pair<amrex::FabArrayBase::BDKey const, std::map<std::pair<amrex::IntVect, amrex::IntVect>, amrex::FabArrayBase::TileArray, std::less<std::pair<amrex::IntVect, amrex::IntVect>>, std::allocator<std::pair<std::pair<amrex::IntVect, amrex::IntVect> const, amrex::FabArrayBase::TileArray>>>>>>::operator[]	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	PeleC3d.intel.ivybridge.PROF.MPI.OMP.ex	std::map<amrex::FabArrayBase::BDKey, std::map<std::pair<amrex::IntVect, amrex::IntVect>, amrex::FabArrayBase::TileArray, std::less<std::pair<amrex::IntVect, amrex::IntVect>>, std::allocator<std::pair<std::pair<amrex::IntVect, amrex::IntVect> const, amrex::FabArrayBase::TileArray>>>, std::less<amrex::FabArrayBase::BDKey>, std::allocator<std::pair<amrex::FabArrayBase::BDKey const, std::map<std::pair<amrex::IntVect, amrex::IntVect>, amrex::FabArrayBase::TileArray, std::less<std::pair<amrex::IntVect, amrex::IntVect>>, std::allocator<std::pair<std::pair<amrex::IntVect, amrex::IntVect> const, amrex::FabArrayBase::TileArray>>>>>>::operator[](amrex::FabArrayBase::BDKey const&)	stl_map.h	0x5622d0
std::priv::_Rb_global<bool>::_M_increment	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libtpsstool.so	std::priv::_Rb_global<bool>::_M_increment(std::priv::_Rb_tree_node_base*)	[Unknown]	0x605f40
std::priv::_Rb_global<bool>::_Rotate_left	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libtpsstool.so	std::priv::_Rb_global<bool>::_Rotate_left(std::priv::_Rb_tree_node_base*, std::priv::_Rb_tree_node_base*&)	[Unknown]	0x605ff0
std::priv::_Rb_global<bool>::_Rotate_right	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libtpsstool.so	std::priv::_Rb_global<bool>::_Rotate_right(std::priv::_Rb_tree_node_base*, std::priv::_Rb_tree_node_base*&)	[Unknown]	0x606050
std::priv::_Rb_tree<LEVEL_PINCLIENT::RTN_KEY, std::less<LEVEL_PINCLIENT::RTN_KEY>, std::pair<LEVEL_PINCLIENT::RTN_KEY const, LEVEL_CORE::INDEX<(int)3>>, std::priv::_Select1st<std::pair<LEVEL_PINCLIENT::RTN_KEY const, LEVEL_CORE::INDEX<(int)3>>>, std::priv::_MapTraitsT<std::pair<LEVEL_PINCLIENT::RTN_KEY const, LEVEL_CORE::INDEX<(int)3>>>, std::allocator<std::pair<LEVEL_PINCLIENT::RTN_KEY const, LEVEL_CORE::INDEX<(int)3>>>>::_M_insert	0.001000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libtpsstool.so	std::priv::_Rb_tree<LEVEL_PINCLIENT::RTN_KEY, std::less<LEVEL_PINCLIENT::RTN_KEY>, std::pair<LEVEL_PINCLIENT::RTN_KEY const, LEVEL_CORE::INDEX<(int)3>>, std::priv::_Select1st<std::pair<LEVEL_PINCLIENT::RTN_KEY const, LEVEL_CORE::INDEX<(int)3>>>, std::priv::_MapTraitsT<std::pair<LEVEL_PINCLIENT::RTN_KEY const, LEVEL_CORE::INDEX<(int)3>>>, std::allocator<std::pair<LEVEL_PINCLIENT::RTN_KEY const, LEVEL_CORE::INDEX<(int)3>>>>::_M_insert(std::priv::_Rb_tree_node_base*, std::pair<LEVEL_PINCLIENT::RTN_KEY const, LEVEL_CORE::INDEX<(int)3>> const&, std::priv::_Rb_tree_node_base*, std::priv::_Rb_tree_node_base*)	[Unknown]	0x68e1b0
std::priv::_Rb_tree<std::pair<std::string, unsigned long>, std::less<std::pair<std::string, unsigned long>>, std::pair<std::string, unsigned long>, std::priv::_Identity<std::pair<std::string, unsigned long>>, std::priv::_SetTraitsT<std::pair<std::string, unsigned long>>, std::allocator<std::pair<std::string, unsigned long>>>::_M_erase	0.001000	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libtpsstool.so	std::priv::_Rb_tree<std::pair<std::string, unsigned long>, std::less<std::pair<std::string, unsigned long>>, std::pair<std::string, unsigned long>, std::priv::_Identity<std::pair<std::string, unsigned long>>, std::priv::_SetTraitsT<std::pair<std::string, unsigned long>>, std::allocator<std::pair<std::string, unsigned long>>>::_M_erase(std::priv::_Rb_tree_node_base*)	[Unknown]	0x6d55e0
std::priv::_String_base<char, std::allocator<char>>::_M_allocate_block	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libtpsstool.so	std::priv::_String_base<char, std::allocator<char>>::_M_allocate_block(unsigned long)	[Unknown]	0xca250
std::priv::_String_base<char, std::allocator<char>>::_M_deallocate_block	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	pinbin	std::priv::_String_base<char, std::allocator<char>>::_M_deallocate_block(void)	[Unknown]	0x113da0
string.isra.4	0.001000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	string.isra.4	[Unknown]	0xffffffff812ac3f0
strlcpy	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	strlcpy	[Unknown]	0xffffffff812aac80
strncat	0.001000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	libc-dynamic.so	strncat	[Unknown]	0x424f0
strncpy_from_user	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	strncpy_from_user	[Unknown]	0xffffffff812cb760
strnlen	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	strnlen	[Unknown]	0xffffffff812aa760
strnlen_s	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libiomp5.so	strnlen_s	strnlen_s.c	0xc5660
strstr	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libc-dynamic.so	strstr	[Unknown]	0x426e0
strtoumax	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	1.000000	libc-dynamic.so	strtoumax	[Unknown]	0x40ef0
sys_getpid	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	sys_getpid	[Unknown]	0xffffffff8106ae60
syscall_return_slowpath	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	syscall_return_slowpath	[Unknown]	0xffffffff810028d0
task_rq_lock	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	task_rq_lock	[Unknown]	0xffffffff8107de50
task_tgid_nr_ns	0.001000	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	1.000000	vmlinux	task_tgid_nr_ns	[Unknown]	0xffffffff81074080
terminate_walk	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	vmlinux	terminate_walk	[Unknown]	0xffffffff811bc1a0
tick_sched_do_timer	0.001000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	800024	0	0	0	0	0	0.0	vmlinux	tick_sched_do_timer	[Unknown]	0xffffffff810bfdc0
tpss_adjust_probe_context_data	0.001000		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	libtpsstool.so	tpss_adjust_probe_context_data	[Unknown]	0x5966e0
